IP Address,Port,Country,Anonymity,Speed
184.174.72.235,9050,DE,Elite (HIA),2ms
36.73.107.91,4145,FR,Elite (HIA),2ms
163.172.171.22,9097,RU,Elite (HIA),4ms
143.198.237.236,42625,BR,Elite (HIA),2ms
182.253.154.72,8088,AU,Elite (HIA),2ms
202.61.251.201,4145,DE,Elite (HIA),3ms
135.125.30.135,80,TH,Elite (HIA),2ms
188.92.242.99,26601,SG,Elite (HIA),9ms
168.227.158.5,4153,ID,Elite (HIA),2ms
1.1.1.98,26322,US,Elite (HIA),2ms
84.156.34.49,80,KR,Elite (HIA),2ms
183.88.6.29,8081,ID,Elite (HIA),3ms
43.134.237.114,1080,BR,Elite (HIA),2ms
203.189.89.106,80,RS,Elite (HIA),1ms
154.29.227.162,5678,CN,Elite (HIA),2ms
211.201.161.125,1080,CN,Elite (HIA),1ms
103.119.229.130,38801,CN,Elite (HIA),1ms
189.16.248.226,7302,US,Elite (HIA),1ms
95.140.126.82,10012,RS,Elite (HIA),2ms
175.6.140.135,8080,TH,Elite (HIA),2ms
112.250.106.50,5678,DE,Elite (HIA),4ms
47.113.189.83,4145,US,Elite (HIA),1ms
100.4.50.233,80,US,Elite (HIA),2ms
109.92.133.194,7497,TH,Elite (HIA),1ms
119.42.86.144,20000,LS,Elite (HIA),2ms
88.198.219.62,8080,KG,Elite (HIA),4ms
161.35.125.167,5678,IR,Elite (HIA),2ms
66.78.54.93,5678,CO,Elite (HIA),82ms
14.207.121.162,5678,ID,Elite (HIA),2ms
41.191.203.89,5678,BR,Elite (HIA),2ms
85.113.7.98,8080,IN,Elite (HIA),2ms
81.12.124.185,4153,TH,Elite (HIA),2ms
181.143.204.98,53281,BR,Elite (HIA),2ms
180.246.79.160,4153,DE,Elite (HIA),2ms
177.38.5.147,8080,US,Elite (HIA),30.9s
103.248.123.197,28210,US,Elite (HIA),2ms
180.183.224.240,4145,BG,Elite (HIA),1ms
177.126.89.76,5566,RU,Elite (HIA),1ms
75.119.159.251,5678,FI,Elite (HIA),2ms
199.102.106.94,16072,RU,Elite (HIA),1ms
192.241.129.169,80,TH,Elite (HIA),2ms
130.185.213.146,6363,KR,Elite (HIA),2ms
62.113.115.94,4145,DE,Elite (HIA),2ms
65.109.163.154,5566,LT,Elite (HIA),1ms
83.234.147.166,3128,RU,Elite (HIA),91ms
118.174.209.90,55374,IN,Elite (HIA),1ms
125.141.133.98,8081,ID,Elite (HIA),2ms
164.90.160.201,4145,ID,Elite (HIA),2ms
80.209.236.13,40927,CA,Elite (HIA),2ms
178.141.249.246,443,CA,Elite (HIA),2ms
45.126.169.193,26589,PT,Elite (HIA),8ms
103.121.215.34,80,IT,Elite (HIA),2ms
202.159.35.161,80,IN,Elite (HIA),2ms
157.185.161.100,5678,US,Elite (HIA),82ms
104.27.26.29,5678,GB,Elite (HIA),7ms
193.136.14.120,10417,GT,Elite (HIA),2ms
109.73.191.88,80,IN,Elite (HIA),2ms
103.70.159.152,5678,CN,Elite (HIA),2ms
165.225.32.114,14066,TH,Elite (HIA),2ms
185.162.230.201,51800,IT,Elite (HIA),1ms
190.113.90.230,4145,IN,Elite (HIA),1ms
139.59.90.148,5678,CZ,Elite (HIA),2ms
110.185.101.177,1080,VN,Elite (HIA),1ms
101.108.193.77,5678,ID,Elite (HIA),2ms
93.40.5.232,24466,ID,Elite (HIA),2ms
103.47.93.246,5678,ID,Elite (HIA),3ms
46.167.238.54,4153,EC,Elite (HIA),2ms
116.99.238.226,8080,US,Elite (HIA),1ms
120.29.153.250,4145,FR,Elite (HIA),1ms
160.202.41.194,11788,BR,Elite (HIA),82ms
110.136.167.118,57799,CA,Elite (HIA),1ms
45.70.237.139,4153,BZ,Elite (HIA),3ms
45.32.1.78,80,PH,Elite (HIA),2ms
217.182.192.53,80,US,Elite (HIA),3ms
177.38.5.172,4145,RO,Elite (HIA),2ms
104.17.239.10,58208,BD,Elite (HIA),1ms
203.30.191.92,5678,US,Elite (HIA),2ms
111.125.88.186,10801,FR,Elite (HIA),85ms
208.102.51.6,37237,ID,Elite (HIA),2ms
82.77.129.205,8888,LT,Elite (HIA),82ms
49.0.32.177,443,RU,Elite (HIA),82ms
143.244.184.250,8888,GB,Elite (HIA),2ms
92.222.237.74,5678,BR,Elite (HIA),2ms
202.159.30.9,3128,UA,Elite (HIA),1ms
164.132.68.216,52246,US,Elite (HIA),2ms
178.49.234.94,4153,CN,Elite (HIA),2ms
138.68.170.243,5432,CN,Elite (HIA),2ms
45.7.176.78,24388,US,Elite (HIA),3ms
93.171.224.53,51080,ID,Elite (HIA),6ms
45.196.151.120,8888,NL,Elite (HIA),1ms
112.195.39.128,4153,TR,Elite (HIA),2ms
112.14.59.154,10605,TH,Elite (HIA),9.8s
100.36.158.82,808,US,Elite (HIA),2ms
103.79.96.190,8080,KZ,Transparent (NOA),2ms
165.225.240.95,9999,TH,Elite (HIA),1ms
212.15.1.37,5678,VE,Elite (HIA),2ms
183.88.36.32,4145,AR,Elite (HIA),2ms
66.42.92.212,999,TR,Elite (HIA),82ms
198.89.91.198,8080,US,Elite (HIA),2ms
1.0.136.76,4153,US,Elite (HIA),82ms
201.71.2.127,55994,EC,Elite (HIA),2ms
45.227.92.213,443,KH,Elite (HIA),1ms
195.175.87.14,4145,ID,Elite (HIA),1ms
38.127.172.219,4145,IN,Elite (HIA),2ms
43.153.96.130,1081,DE,Elite (HIA),86ms
45.70.237.131,1080,AL,Elite (HIA),2ms
202.124.46.100,47287,MV,Elite (HIA),81ms
36.92.177.9,1080,CO,Elite (HIA),3ms
103.47.93.243,1080,BA,Elite (HIA),1ms
89.58.44.48,5678,SG,Elite (HIA),1ms
84.22.61.69,5678,BD,Elite (HIA),86ms
36.255.104.9,14061,BD,Elite (HIA),2ms
181.143.69.227,4153,TH,Elite (HIA),1ms
185.16.12.137,5678,IQ,Elite (HIA),1ms
209.97.160.204,4145,FR,Elite (HIA),83ms
103.117.108.169,61896,BR,Elite (HIA),6ms
103.214.156.17,19144,CN,Elite (HIA),1ms
116.58.254.88,1080,CN,Elite (HIA),3ms
185.138.123.78,8001,CN,Elite (HIA),3ms
51.210.240.92,20012,GE,Elite (HIA),2ms
200.152.107.98,43718,TW,Elite (HIA),2ms
59.59.51.74,4145,RU,Elite (HIA),3ms
117.86.138.13,80,BR,Elite (HIA),4ms
220.168.52.245,62638,ID,Elite (HIA),2ms
188.169.142.196,14880,US,Elite (HIA),1ms
165.154.226.109,8080,CG,Elite (HIA),1ms
46.23.155.18,37864,DE,Elite (HIA),1ms
177.104.16.118,32850,IN,Elite (HIA),2ms
103.106.216.161,1981,FR,Elite (HIA),2ms
157.245.210.217,5678,IN,Elite (HIA),3ms
102.64.116.254,55083,ID,Elite (HIA),2ms
144.91.89.245,1080,NP,Elite (HIA),1ms
43.241.64.110,4145,CA,Elite (HIA),84ms
37.187.133.177,5678,FR,Elite (HIA),83ms
103.47.93.200,80,CN,Elite (HIA),2ms
103.51.47.9,24054,CR,Elite (HIA),2ms
124.41.228.175,1080,IR,Elite (HIA),2ms
104.16.221.57,4145,ID,Elite (HIA),2ms
212.83.137.150,4153,ID,Elite (HIA),2ms
61.173.31.173,443,RS,Elite (HIA),3ms
170.80.91.14,5678,US,Elite (HIA),1ms
93.126.56.30,1080,IT,Elite (HIA),1ms
202.159.35.189,34116,SG,Elite (HIA),3ms
202.58.199.204,4153,IN,Elite (HIA),1ms
188.255.244.5,4153,FR,Elite (HIA),1ms
70.60.230.8,5678,IR,Elite (HIA),2ms
151.84.98.89,7497,BR,Elite (HIA),3ms
110.34.166.186,4153,ID,Elite (HIA),2ms
103.70.159.131,4145,US,Elite (HIA),1ms
51.210.5.69,5678,ID,Elite (HIA),1ms
94.182.26.44,48100,ID,Elite (HIA),1ms
45.70.204.233,5678,US,Elite (HIA),2ms
103.101.230.196,4145,VN,Elite (HIA),4ms
44.190.9.101,39593,US,Elite (HIA),2ms
36.92.96.179,80,SE,Elite (HIA),2ms
103.242.107.241,5432,ID,Elite (HIA),2ms
172.87.152.122,39880,IN,Elite (HIA),2ms
171.234.64.234,4153,EC,Elite (HIA),82ms
45.196.151.97,58456,TH,Elite (HIA),3ms
81.170.248.182,4145,CA,Elite (HIA),2ms
112.109.20.234,4145,US,Elite (HIA),1ms
103.220.42.180,35055,BR,Elite (HIA),1ms
45.70.237.130,5678,US,Elite (HIA),1ms
171.97.107.83,5678,FR,Elite (HIA),3ms
51.79.78.212,1080,US,Elite (HIA),3ms
47.24.41.226,49685,SC,Elite (HIA),83ms
45.224.164.128,48100,PL,Elite (HIA),1ms
192.3.158.51,4145,ES,Elite (HIA),3ms
195.154.243.38,4153,FR,Elite (HIA),2ms
44.190.9.101,4153,PL,Elite (HIA),1ms
197.234.13.46,13493,EC,Elite (HIA),2ms
83.168.84.86,4145,PK,Elite (HIA),6ms
81.38.223.126,5678,DE,Elite (HIA),1ms
51.83.35.125,4145,CN,Elite (HIA),3ms
185.14.149.225,80,IR,Elite (HIA),2ms
186.46.198.218,24388,BR,Elite (HIA),2ms
203.223.171.185,4145,JP,Elite (HIA),82ms
23.88.124.86,4153,KR,Elite (HIA),2ms
119.5.236.99,19291,MD,Elite (HIA),2ms
84.241.22.125,5566,US,Elite (HIA),1ms
45.231.30.254,4145,CN,Elite (HIA),82ms
150.230.96.150,12345,PL,Elite (HIA),2ms
125.141.139.60,2080,MD,Elite (HIA),3ms
188.138.139.216,1088,MX,Elite (HIA),3ms
144.126.217.189,45747,CN,Elite (HIA),2ms
119.91.35.77,4145,US,Elite (HIA),2ms
46.227.37.149,7890,UA,Elite (HIA),83ms
5.56.103.45,5432,TH,Elite (HIA),82ms
189.201.191.17,5678,US,Elite (HIA),26.4s
183.172.51.14,4153,BR,Elite (HIA),3ms
45.196.150.167,10403,CA,Transparent (NOA),3ms
195.140.226.32,4145,TH,Elite (HIA),87ms
180.183.215.154,80,RU,Elite (HIA),1ms
149.28.240.100,8080,PL,Elite (HIA),2ms
168.227.158.25,3128,ID,Elite (HIA),2ms
104.20.75.69,5678,HK,Elite (HIA),2ms
183.89.114.69,4145,AR,Elite (HIA),33.6s
86.110.27.165,1080,US,Elite (HIA),32.7s
178.212.52.92,4153,ZA,Transparent (NOA),1ms
222.124.130.195,12851,FR,Elite (HIA),2ms
43.154.159.144,9999,CN,Elite (HIA),5ms
138.118.213.213,8080,FR,Elite (HIA),2ms
157.245.134.203,9000,US,Elite (HIA),82ms
165.255.88.116,80,GB,Elite (HIA),3ms
162.38.140.6,4145,KH,Elite (HIA),2ms
114.252.229.86,46296,CN,Elite (HIA),85ms
51.210.127.15,24492,BR,Elite (HIA),2ms
72.195.34.42,38051,RU,Elite (HIA),2ms
46.101.5.73,4153,JP,Elite (HIA),2ms
49.156.34.190,5678,SC,Elite (HIA),2ms
222.74.65.84,443,AR,Elite (HIA),1ms
179.191.12.97,4145,CA,Elite (HIA),86ms
89.191.237.89,4153,CA,Elite (HIA),2ms
43.153.174.106,80,ID,Elite (HIA),2ms
197.234.13.58,80,US,Elite (HIA),2ms
170.84.205.17,5678,PL,Elite (HIA),2ms
104.23.141.196,443,US,Elite (HIA),2ms
104.22.14.48,5678,TH,Elite (HIA),3ms
103.141.148.62,32077,TH,Elite (HIA),1ms
43.153.27.113,4145,ID,Elite (HIA),82ms
188.112.39.231,8080,BR,Elite (HIA),2ms
166.62.59.87,4145,SG,Elite (HIA),2ms
101.109.23.73,52246,GH,Elite (HIA),2ms
183.88.70.114,443,US,Elite (HIA),1ms
103.51.46.2,5678,ZA,Elite (HIA),2ms
45.7.177.10,39593,CY,Elite (HIA),3ms
43.134.230.145,8080,TH,Elite (HIA),2ms
197.251.236.227,80,TH,Elite (HIA),2ms
70.185.95.177,4145,BR,Elite (HIA),3ms
102.39.92.250,5678,BR,Elite (HIA),2ms
203.13.32.236,4145,BR,Elite (HIA),83ms
110.78.153.155,26508,CO,Elite (HIA),82ms
49.49.74.204,4153,CA,Elite (HIA),2ms
200.199.195.138,5678,ID,Elite (HIA),2ms
170.233.27.207,80,BZ,Elite (HIA),3ms
179.109.193.228,34040,TR,Elite (HIA),3ms
181.78.13.94,80,SG,Elite (HIA),2ms
104.16.105.142,808,ID,Elite (HIA),2ms
36.37.104.99,80,RU,Elite (HIA),2ms
203.30.189.103,5678,CN,Elite (HIA),2ms
185.220.226.199,12389,CN,Elite (HIA),87ms
139.59.99.83,2829,BD,Elite (HIA),5ms
182.16.191.202,2080,IN,Elite (HIA),2ms
83.171.112.77,38247,BR,Elite (HIA),1ms
27.151.158.87,41610,JO,Elite (HIA),2ms
150.158.40.180,8080,PT,Elite (HIA),2ms
103.221.253.145,8080,US,Elite (HIA),2ms
103.199.158.97,5156,EG,Elite (HIA),1ms
177.46.198.115,5432,ID,Elite (HIA),2ms
87.236.232.231,1981,CN,Elite (HIA),2ms
85.242.190.63,4145,BR,Elite (HIA),1ms
37.19.65.75,2080,UA,Elite (HIA),2ms
41.65.227.111,5678,TH,Elite (HIA),2ms
45.112.125.50,4153,ZW,Elite (HIA),2ms
110.42.188.54,4145,BD,Elite (HIA),3ms
192.141.236.3,5678,ID,Elite (HIA),1ms
93.171.224.59,13626,IN,Elite (HIA),1ms
116.58.227.73,45685,US,Elite (HIA),82ms
196.43.97.114,1080,BR,Elite (HIA),1ms
103.85.192.192,11537,DE,Elite (HIA),2ms
36.66.173.145,4153,FR,Elite (HIA),85ms
103.47.93.216,14426,LV,Elite (HIA),6ms
38.127.179.87,80,US,Elite (HIA),2ms
177.38.5.42,4153,TH,Elite (HIA),3ms
87.238.192.249,3128,IN,Elite (HIA),30.2s
51.38.231.41,4145,CA,Elite (HIA),3ms
31.170.19.233,1080,TH,Transparent (NOA),2ms
198.251.79.65,3128,ES,Elite (HIA),83ms
118.173.124.103,4145,BD,Elite (HIA),2ms
103.47.93.221,42647,CA,Elite (HIA),3ms
54.39.46.86,5020,TH,Elite (HIA),2ms
110.77.184.98,80,BR,Elite (HIA),2ms
185.66.59.77,33008,IN,Elite (HIA),86ms
103.231.177.120,3128,CN,Elite (HIA),83ms
104.16.226.6,4153,CA,Elite (HIA),1ms
125.27.251.173,6666,US,Elite (HIA),2ms
177.55.57.69,104,RU,Elite (HIA),87ms
115.242.252.174,54321,US,Elite (HIA),84ms
111.67.197.147,5328,SG,Elite (HIA),82ms
104.17.2.81,52586,BR,Elite (HIA),2ms
104.129.205.25,9050,DE,Elite (HIA),2ms
77.37.142.203,4673,PL,Elite (HIA),87ms
205.196.220.122,63791,GB,Elite (HIA),3ms
218.185.242.117,5678,US,Elite (HIA),2ms
177.128.209.90,15737,US,Elite (HIA),83ms
213.136.69.153,11797,SO,Elite (HIA),2ms
46.148.163.119,7497,US,Elite (HIA),3ms
95.179.232.45,1080,CA,Elite (HIA),2ms
66.228.38.127,10605,AR,Elite (HIA),2ms
147.182.229.154,10544,CA,Elite (HIA),2ms
41.223.108.13,5678,BR,Elite (HIA),2ms
165.225.216.80,12334,SG,Elite (HIA),1ms
137.220.53.12,8080,IN,Elite (HIA),1ms
181.117.128.38,443,VN,Elite (HIA),77ms
194.4.50.60,52195,ID,Elite (HIA),2ms
191.253.106.140,5678,US,Elite (HIA),2ms
8.219.149.62,1080,CA,Elite (HIA),86ms
103.60.186.21,58841,ID,Elite (HIA),2ms
113.160.227.166,80,RU,Elite (HIA),2ms
117.102.78.165,4153,IN,Elite (HIA),1ms
174.139.46.100,3629,US,Elite (HIA),1ms
104.22.50.220,45639,NL,Elite (HIA),1ms
103.79.96.189,32768,RU,Elite (HIA),1ms
91.220.69.43,49650,DE,Elite (HIA),3ms
103.212.93.201,53281,PL,Elite (HIA),1ms
45.15.170.94,3128,US,Elite (HIA),2ms
178.62.227.85,1080,IN,Elite (HIA),5ms
178.44.113.205,12551,RU,Elite (HIA),1ms
207.180.249.153,4153,BR,Elite (HIA),2ms
94.154.19.226,20000,CN,Elite (HIA),2ms
149.20.253.66,5678,DE,Elite (HIA),3ms
175.101.15.41,4812,CN,Elite (HIA),1ms
62.109.31.192,58351,CA,Elite (HIA),2ms
181.233.95.18,3128,US,Elite (HIA),2ms
58.35.208.107,80,RU,Elite (HIA),28.4s
155.133.83.45,8080,US,Elite (HIA),2ms
119.115.28.112,4145,IR,Transparent (NOA),2ms
104.21.102.95,80,SC,Elite (HIA),1ms
198.11.179.15,8080,DE,Elite (HIA),2ms
94.28.14.70,4145,BZ,Elite (HIA),83ms
47.49.228.234,8080,IR,Elite (HIA),2ms
185.143.234.28,80,IQ,Elite (HIA),2ms
197.234.13.69,4153,CA,Elite (HIA),2ms
88.150.15.30,5678,US,Elite (HIA),2ms
203.24.109.26,80,US,Elite (HIA),2ms
88.135.44.219,32238,UA,Elite (HIA),82ms
185.184.197.98,20473,ID,Elite (HIA),2ms
104.20.24.214,4153,DE,Elite (HIA),2ms
75.119.205.218,1080,GB,Elite (HIA),3ms
45.77.99.122,58351,CO,Elite (HIA),2ms
31.43.33.55,1080,MD,Elite (HIA),2ms
103.73.74.180,5678,IR,Elite (HIA),83ms
155.133.83.161,4153,ID,Elite (HIA),82ms
51.75.173.161,4153,CN,Elite (HIA),1ms
190.217.58.90,4153,IT,Elite (HIA),2ms
77.89.196.202,10809,IT,Elite (HIA),2ms
185.171.54.30,7497,US,Elite (HIA),2ms
36.90.48.84,4145,BG,Elite (HIA),2ms
101.42.116.41,3128,TH,Elite (HIA),2ms
37.99.224.225,10801,SG,Elite (HIA),1ms
109.73.181.133,4153,ZA,Elite (HIA),2ms
178.128.148.69,443,ID,Elite (HIA),2ms
95.111.91.50,1080,ID,Elite (HIA),86ms
61.7.184.130,4153,ID,Elite (HIA),1ms
43.134.237.27,203,ID,Elite (HIA),2ms
160.0.203.99,5678,US,Elite (HIA),2ms
27.123.1.34,7497,BD,Elite (HIA),5ms
45.114.118.231,24006,IT,Elite (HIA),2ms
103.101.228.254,5678,VN,Elite (HIA),82ms
119.82.226.232,80,US,Elite (HIA),2ms
159.223.117.140,1080,ID,Elite (HIA),24.2s
45.251.231.113,39593,IN,Elite (HIA),83ms
196.196.160.211,5678,BR,Elite (HIA),82ms
123.25.116.228,4153,KE,Elite (HIA),24.2s
8.42.68.109,1080,FI,Elite (HIA),3ms
119.235.19.142,15808,IR,Elite (HIA),1ms
103.55.104.209,80,AR,Elite (HIA),1ms
200.152.107.104,80,FI,Elite (HIA),2ms
41.215.33.186,8090,US,Elite (HIA),83ms
135.181.154.225,80,IR,Elite (HIA),6ms
151.232.55.190,8080,CN,Elite (HIA),2ms
138.36.151.11,5678,CN,Elite (HIA),2ms
135.181.154.225,3256,TH,Elite (HIA),2ms
100.2.109.83,8080,BD,Elite (HIA),2ms
151.232.18.66,4145,TR,Elite (HIA),2ms
27.191.60.153,1080,US,Elite (HIA),2ms
120.46.137.97,1080,TH,Elite (HIA),2ms
110.78.148.87,45640,BD,Elite (HIA),1ms
103.109.59.209,4153,PL,Elite (HIA),2ms
78.186.98.148,4145,BZ,Elite (HIA),1ms
162.214.227.68,59341,TR,Elite (HIA),2ms
124.122.137.249,80,CA,Elite (HIA),1ms
202.5.54.70,1080,RU,Elite (HIA),1ms
37.131.164.48,80,CN,Elite (HIA),3ms
203.30.188.224,22989,PL,Elite (HIA),82ms
188.132.146.23,7891,SG,Elite (HIA),1ms
104.16.106.65,1088,US,Elite (HIA),4ms
81.90.180.139,80,SG,Elite (HIA),2ms
47.101.202.178,12551,TR,Elite (HIA),82ms
46.227.37.49,61481,NG,Elite (HIA),2ms
34.64.4.65,4145,IN,Elite (HIA),83ms
149.20.253.250,47313,CA,Elite (HIA),4ms
148.66.142.19,4153,ES,Elite (HIA),2ms
185.169.181.24,80,US,Elite (HIA),9ms
41.76.156.90,4145,DE,Elite (HIA),2ms
163.53.205.225,443,PL,Elite (HIA),1ms
104.23.125.117,33471,TM,Elite (HIA),2ms
83.136.176.72,5678,GB,Elite (HIA),2ms
43.153.29.34,4153,CN,Elite (HIA),4ms
173.249.15.248,18786,DE,Elite (HIA),80ms
185.186.18.20,3256,ID,Elite (HIA),2ms
103.209.230.185,12580,TR,Elite (HIA),2ms
51.89.194.19,43296,CN,Elite (HIA),2ms
171.80.186.146,6019,IN,Elite (HIA),4ms
79.143.190.221,2080,RU,Elite (HIA),1ms
121.101.186.201,4145,IN,Elite (HIA),2ms
194.31.64.39,8118,TN,Elite (HIA),3ms
110.42.246.153,55438,US,Elite (HIA),3ms
111.223.3.83,1080,US,Elite (HIA),2ms
185.162.93.62,33604,BR,Elite (HIA),1ms
36.255.211.1,17687,BR,Elite (HIA),2ms
41.225.229.55,1080,BR,Elite (HIA),3ms
162.240.72.139,5678,BD,Elite (HIA),2ms
192.169.205.131,5678,KH,Elite (HIA),2ms
200.81.144.13,35158,RU,Elite (HIA),2ms
201.158.10.64,5678,CA,Elite (HIA),2ms
186.225.36.122,8080,RU,Elite (HIA),82ms
103.245.205.33,80,BR,Elite (HIA),2ms
202.124.33.165,9050,IR,Elite (HIA),2ms
77.79.187.74,4153,CN,Elite (HIA),2ms
104.16.207.86,40000,US,Elite (HIA),2ms
80.87.200.140,37963,IN,Elite (HIA),26.7s
177.12.177.2,15745,SC,Elite (HIA),3ms
62.60.131.127,5678,GB,Transparent (NOA),6ms
120.24.194.9,4145,CA,Elite (HIA),2ms
75.119.206.53,80,RU,Elite (HIA),1ms
103.70.159.142,80,US,Elite (HIA),2ms
197.234.13.10,8080,TH,Elite (HIA),1ms
185.162.230.178,7158,DE,Elite (HIA),82ms
104.21.223.181,4145,TH,Elite (HIA),83ms
83.171.90.83,7497,US,Elite (HIA),3ms
45.79.193.124,4145,CN,Elite (HIA),2ms
101.109.27.239,54321,BR,Elite (HIA),3ms
167.86.76.187,4145,ID,Elite (HIA),94ms
1.2.216.101,4145,IR,Elite (HIA),3ms
173.245.252.206,4153,DE,Elite (HIA),2ms
124.79.135.22,1025,FR,Elite (HIA),2ms
191.6.135.94,80,US,Elite (HIA),2ms
36.90.119.63,6337,TH,Elite (HIA),1ms
185.47.48.109,58821,ID,Elite (HIA),1ms
45.14.174.180,4145,KR,Elite (HIA),3ms
109.238.12.156,4145,US,Elite (HIA),3ms
165.227.196.37,1080,NL,Elite (HIA),1ms
116.58.239.205,32238,AR,Elite (HIA),83ms
118.97.235.36,1080,RU,Elite (HIA),2ms
110.11.37.83,1080,BD,Elite (HIA),2ms
75.119.203.49,1080,US,Elite (HIA),2ms
45.142.182.99,5678,DE,Elite (HIA),2ms
138.36.150.25,12551,TR,Elite (HIA),2ms
95.64.144.66,443,NL,Elite (HIA),2ms
118.179.87.170,4145,ES,Elite (HIA),3ms
149.20.253.40,7497,ID,Elite (HIA),82ms
43.157.49.204,42647,MW,Elite (HIA),2ms
185.169.181.25,5678,CA,Elite (HIA),2ms
178.62.202.227,4145,US,Elite (HIA),2ms
185.66.59.197,80,CA,Elite (HIA),2ms
122.129.107.54,8080,US,Elite (HIA),1ms
105.234.156.108,80,ID,Elite (HIA),82ms
104.18.254.76,80,KE,Elite (HIA),2ms
67.43.42.117,1080,RS,Elite (HIA),2ms
104.16.106.234,5678,BG,Elite (HIA),3ms
18.217.169.2,5678,GE,Elite (HIA),1ms
103.105.79.69,5678,BR,Elite (HIA),2ms
41.90.242.102,5678,MX,Elite (HIA),2ms
109.122.88.194,31337,AU,Elite (HIA),2ms
78.90.92.28,4145,IN,Elite (HIA),1ms
188.169.84.30,80,TW,Elite (HIA),2ms
186.251.255.29,58366,IN,Elite (HIA),1ms
189.201.189.2,80,IN,Elite (HIA),2ms
1.1.1.177,55267,CA,Elite (HIA),2ms
103.15.83.51,4670,US,Elite (HIA),1ms
125.229.3.41,80,HK,Elite (HIA),2ms
103.79.35.123,50109,CL,Elite (HIA),1ms
103.208.200.222,1080,UA,Elite (HIA),1ms
172.67.231.3,4153,SC,Elite (HIA),82ms
104.255.170.66,1080,ID,Elite (HIA),2ms
182.160.5.234,4145,US,Elite (HIA),85ms
143.255.178.129,4145,AR,Elite (HIA),2ms
176.36.138.238,10119,NZ,Elite (HIA),2ms
197.234.13.23,10834,AR,Elite (HIA),1ms
117.20.56.203,5678,RU,Elite (HIA),1ms
144.202.62.103,5678,CO,Elite (HIA),87ms
200.0.247.243,5678,CA,Elite (HIA),2ms
43.245.243.58,61155,BD,Elite (HIA),1ms
201.159.15.133,80,ID,Elite (HIA),1ms
78.109.139.51,10801,PL,Elite (HIA),2ms
190.0.22.38,4145,BR,Elite (HIA),2ms
104.19.138.4,4153,PL,Elite (HIA),2ms
49.0.42.114,4153,DE,Elite (HIA),1ms
119.18.159.34,1080,CN,Elite (HIA),91ms
83.168.84.89,29118,DE,Elite (HIA),1ms
177.38.5.254,9999,CG,Elite (HIA),1ms
178.212.49.64,45624,US,Elite (HIA),1ms
161.97.156.209,4145,KR,Elite (HIA),2ms
113.195.221.20,26419,KH,Elite (HIA),1ms
194.163.159.94,4145,VN,Elite (HIA),1ms
102.64.116.100,4145,US,Elite (HIA),2ms
45.140.88.217,5678,BR,Elite (HIA),2ms
202.167.222.126,8219,TH,Elite (HIA),2ms
202.124.43.253,7497,US,Elite (HIA),1ms
116.118.98.9,4145,IN,Elite (HIA),3ms
212.102.47.83,17557,BR,Elite (HIA),1ms
170.238.79.2,55267,VN,Elite (HIA),7ms
110.78.141.77,39867,TH,Elite (HIA),2ms
67.197.244.98,30102,KR,Elite (HIA),3ms
103.79.35.124,4145,NL,Elite (HIA),1ms
45.7.176.42,4145,US,Elite (HIA),1ms
171.226.88.211,30415,SC,Elite (HIA),1ms
116.58.227.134,39593,CN,Elite (HIA),85ms
14.63.1.108,4145,TR,Elite (HIA),1ms
62.112.8.131,7302,PL,Elite (HIA),1ms
216.105.130.33,37630,FR,Elite (HIA),1ms
197.234.13.47,1088,PL,Elite (HIA),2ms
124.163.236.54,58347,FR,Elite (HIA),83ms
31.206.38.48,5678,IN,Elite (HIA),2ms
46.227.37.17,7497,PL,Elite (HIA),2ms
51.68.39.62,4145,IN,Elite (HIA),3ms
85.222.67.66,5678,VG,Elite (HIA),31.5s
51.38.177.96,1080,TH,Elite (HIA),2ms
103.59.203.201,80,TH,Elite (HIA),3ms
80.54.62.254,4145,FR,Elite (HIA),2ms
103.47.94.97,4145,MX,Elite (HIA),91ms
203.32.120.202,16379,BR,Elite (HIA),1ms
110.77.163.63,9090,BR,Elite (HIA),2ms
116.58.227.224,5678,IN,Elite (HIA),3ms
51.158.98.197,61221,RS,Elite (HIA),2ms
189.240.60.163,7497,CY,Elite (HIA),1ms
200.149.32.34,1080,IN,Elite (HIA),3ms
177.190.192.57,80,DE,Elite (HIA),2ms
68.183.88.14,1080,CA,Elite (HIA),2ms
109.121.50.69,10036,TH,Elite (HIA),1ms
203.22.223.47,33140,US,Elite (HIA),2ms
103.47.93.222,8080,TH,Elite (HIA),1ms
5.189.130.207,59761,AR,Elite (HIA),2ms
192.81.225.9,61507,CN,Elite (HIA),1ms
183.88.76.99,80,CN,Elite (HIA),1ms
161.35.179.193,7890,ID,Elite (HIA),1ms
202.29.220.202,2829,IN,Elite (HIA),2ms
190.111.246.128,8080,CY,Elite (HIA),2ms
112.80.79.115,1080,US,Elite (HIA),2ms
117.26.40.70,47574,US,Elite (HIA),2ms
36.93.6.170,443,BR,Elite (HIA),3ms
103.47.93.250,443,FR,Elite (HIA),3ms
185.170.233.103,4145,US,Elite (HIA),2ms
43.153.81.208,80,GB,Elite (HIA),2ms
43.153.64.134,10605,IN,Elite (HIA),2ms
192.12.113.232,37093,US,Elite (HIA),2ms
195.14.22.173,1080,ZA,Elite (HIA),2ms
67.205.162.56,4145,VN,Elite (HIA),2ms
85.159.210.237,5678,RS,Elite (HIA),2ms
103.47.93.252,5678,VN,Elite (HIA),4ms
199.102.107.145,4153,BD,Elite (HIA),3ms
